Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
CUST_08612,Blue,250,1,112,05-11-2023,Week-45,Q4,2023,3281.0,0,2907,45,0.0,Chip ,Food,552.33,1
CUST_08614,Blue,285,1,110,05-11-2023,Week-45,Q4,2023,4002.0,1402,2114,53,0.35,Swipe ,Fuel,528.5,1
CUST_08618,Blue,270,0,94,05-11-2023,Week-45,Q4,2023,2664.0,2037,1286,29,0.765,Swipe ,Travel,257.2,1
CUST_08619,Blue,395,1,87,05-11-2023,Week-45,Q4,2023,5647.0,1175,4868,76,0.208,Swipe ,Bills,973.6,1
CUST_08622,Blue,390,1,68,05-11-2023,Week-45,Q4,2023,4091.0,1108,5244,87,0.271,Swipe ,Grocery,996.36,0
CUST_08623,Blue,200,0,119,05-11-2023,Week-45,Q4,2023,19030.0,912,4137,72,0.048,Chip ,Entertainment,1158.36,0
CUST_08625,Blue,200,1,91,05-11-2023,Week-45,Q4,2023,3213.0,2517,2666,46,0.783,Swipe ,Grocery,186.62,0
CUST_08626,Blue,245,0,98,05-11-2023,Week-45,Q4,2023,2596.0,1929,4726,87,0.743,Swipe ,Grocery,992.46,0
CUST_08635,Blue,190,1,79,05-11-2023,Week-45,Q4,2023,17628.0,1414,3991,76,0.08,Chip ,Grocery,518.83,0
CUST_08636,Blue,335,1,75,05-11-2023,Week-45,Q4,2023,5536.0,756,3918,70,0.137,Chip ,Entertainment,587.7,0
CUST_08637,Blue,250,0,77,05-11-2023,Week-45,Q4,2023,33256.0,928,7796,97,0.028,Swipe ,Bills,857.56,0
CUST_08639,Blue,430,1,98,05-11-2023,Week-45,Q4,2023,1854.0,794,4035,80,0.428,Swipe ,Fuel,685.95,0
CUST_08640,Blue,345,0,159,05-11-2023,Week-45,Q4,2023,2644.0,1691,3495,70,0.64,Swipe ,Entertainment,209.7,0
CUST_08654,Blue,195,0,53,05-11-2023,Week-45,Q4,2023,10386.0,1909,2119,52,0.184,Swipe ,Bills,360.23,0
CUST_08657,Blue,245,1,88,05-11-2023,Week-45,Q4,2023,2784.0,2458,4904,81,0.883,Swipe ,Bills,588.48,0
CUST_08659,Blue,325,0,74,05-11-2023,Week-45,Q4,2023,17753.0,1899,3986,64,0.107,Swipe ,Grocery,757.34,0
CUST_08661,Blue,410,0,157,05-11-2023,Week-45,Q4,2023,2946.0,2517,5259,89,0.854,Chip ,Fuel,1051.8,0
CUST_08669,Blue,125,1,53,05-11-2023,Week-45,Q4,2023,10826.0,1274,1355,34,0.118,Swipe ,Bills,135.5,0
CUST_08671,Blue,100,1,50,05-11-2023,Week-45,Q4,2023,5450.0,967,1526,45,0.177,Online ,Bills,381.5,0
CUST_08672,Blue,150,1,52,05-11-2023,Week-45,Q4,2023,7578.0,1794,5328,78,0.237,Chip ,Bills,479.52,0
CUST_08673,Blue,150,0,84,05-11-2023,Week-45,Q4,2023,12287.0,770,4601,65,0.063,Swipe ,Bills,414.09,0
CUST_08675,Blue,295,0,109,05-11-2023,Week-45,Q4,2023,23453.0,0,7555,96,0.0,Swipe ,Entertainment,1284.35,0
CUST_08676,Blue,250,1,113,05-11-2023,Week-45,Q4,2023,1614.0,700,4293,87,0.434,Chip ,Bills,643.95,0
CUST_08682,Blue,300,1,108,05-11-2023,Week-45,Q4,2023,3874.0,460,4921,51,0.119,Swipe ,Food,1279.46,0
CUST_08694,Blue,495,0,89,05-11-2023,Week-45,Q4,2023,30560.0,0,3736,55,0.0,Online ,Grocery,784.56,0
CUST_08697,Blue,390,1,111,05-11-2023,Week-45,Q4,2023,4468.0,2395,4690,79,0.536,Swipe ,Bills,1266.3,0
CUST_08699,Blue,430,0,138,05-11-2023,Week-45,Q4,2023,2329.0,1465,4286,86,0.629,Chip ,Grocery,300.02,0
CUST_08700,Blue,365,1,86,05-11-2023,Week-45,Q4,2023,3573.0,0,2562,36,0.0,Chip ,Grocery,640.5,0
CUST_08704,Blue,225,0,47,05-11-2023,Week-45,Q4,2023,2450.0,1490,3778,64,0.608,Swipe ,Bills,491.14,0
CUST_08705,Blue,300,1,75,05-11-2023,Week-45,Q4,2023,2092.0,1387,1468,30,0.663,Swipe ,Bills,425.72,0
CUST_08708,Blue,125,1,97,05-11-2023,Week-45,Q4,2023,5501.0,0,2050,51,0.0,Chip ,Bills,369.0,0
CUST_08713,Blue,455,1,113,05-11-2023,Week-45,Q4,2023,17165.0,1153,4063,62,0.067,Swipe ,Bills,243.78,0
CUST_08715,Blue,395,0,107,05-11-2023,Week-45,Q4,2023,11909.0,1018,1938,53,0.085,Swipe ,Entertainment,523.26,0
CUST_08719,Blue,245,1,116,05-11-2023,Week-45,Q4,2023,3108.0,778,4130,87,0.25,Swipe ,Food,826.0,1
CUST_08721,Blue,455,1,96,05-11-2023,Week-45,Q4,2023,4065.0,230,7844,64,0.057,Chip ,Travel,1725.68,1
CUST_08723,Silver,250,1,155,05-11-2023,Week-45,Q4,2023,2909.0,1274,1532,26,0.438,Swipe ,Bills,153.2,1
CUST_08729,Blue,100,1,108,05-11-2023,Week-45,Q4,2023,2283.0,1690,4377,64,0.74,Swipe ,Grocery,962.94,0
CUST_08730,Blue,245,0,75,05-11-2023,Week-45,Q4,2023,4433.0,1488,3847,76,0.336,Chip ,Bills,538.58,0
CUST_08731,Blue,375,1,73,05-11-2023,Week-45,Q4,2023,1438.3,0,4459,66,0.0,Swipe ,Grocery,713.44,0
CUST_08739,Blue,195,0,92,05-11-2023,Week-45,Q4,2023,34162.0,1723,7572,56,0.05,Chip ,Entertainment,1665.84,0
CUST_08741,Blue,445,1,86,05-11-2023,Week-45,Q4,2023,34516.0,0,2574,62,0.0,Swipe ,Entertainment,231.66,0
CUST_08745,Blue,415,0,91,05-11-2023,Week-45,Q4,2023,2157.0,1494,4784,69,0.693,Swipe ,Travel,621.92,0
CUST_08748,Blue,150,1,96,05-11-2023,Week-45,Q4,2023,3749.0,1594,7990,89,0.425,Swipe ,Fuel,1997.5,0
CUST_08749,Blue,200,0,156,05-11-2023,Week-45,Q4,2023,2534.0,1706,3965,57,0.673,Swipe ,Travel,237.9,0
CUST_08751,Blue,425,0,109,05-11-2023,Week-45,Q4,2023,2946.0,743,8553,88,0.252,Swipe ,Grocery,1026.36,0
CUST_08753,Blue,350,1,90,05-11-2023,Week-45,Q4,2023,4117.0,777,5218,88,0.189,Chip ,Food,730.52,0
CUST_08760,Blue,110,1,68,05-11-2023,Week-45,Q4,2023,14803.0,985,14426,87,0.067,Swipe ,Food,3895.02,0
CUST_08764,Silver,335,1,101,05-11-2023,Week-45,Q4,2023,12155.0,0,4618,60,0.0,Chip ,Bills,969.78,0
CUST_08765,Blue,470,0,59,05-11-2023,Week-45,Q4,2023,6931.0,1380,4437,64,0.199,Chip ,Entertainment,843.03,0
CUST_08766,Blue,330,0,128,05-11-2023,Week-45,Q4,2023,8902.0,1932,969,29,0.217,Swipe ,Bills,106.59,0
CUST_08769,Blue,365,0,115,05-11-2023,Week-45,Q4,2023,9369.0,1813,7699,101,0.194,Swipe ,Food,846.89,0
CUST_08775,Blue,300,1,78,12-11-2023,Week-46,Q4,2023,2002.0,1448,3406,62,0.723,Online ,Entertainment,783.38,0
CUST_08781,Blue,390,1,77,12-11-2023,Week-46,Q4,2023,1943.0,0,5108,81,0.0,Swipe ,Food,1328.08,0
CUST_08782,Blue,195,1,121,12-11-2023,Week-46,Q4,2023,25045.0,0,3444,52,0.0,Chip ,Travel,929.88,0
CUST_08784,Blue,125,1,44,12-11-2023,Week-46,Q4,2023,1935.0,1033,2498,60,0.534,Swipe ,Travel,574.54,0
CUST_08786,Blue,250,1,89,12-11-2023,Week-46,Q4,2023,4188.0,2200,4911,86,0.525,Swipe ,Bills,1227.75,0
CUST_08791,Blue,245,1,88,12-11-2023,Week-46,Q4,2023,2140.0,0,2915,50,0.0,Chip ,Fuel,612.15,0
CUST_08797,Blue,495,0,80,12-11-2023,Week-46,Q4,2023,8208.0,0,3135,39,0.0,Swipe ,Fuel,846.45,0
CUST_08800,Blue,140,1,141,12-11-2023,Week-46,Q4,2023,2047.0,1196,2180,33,0.584,Swipe ,Fuel,523.2,0
CUST_08804,Blue,200,1,48,12-11-2023,Week-46,Q4,2023,3943.0,1135,4180,82,0.288,Swipe ,Entertainment,1128.6,0
CUST_08805,Blue,435,1,113,12-11-2023,Week-46,Q4,2023,2063.0,1390,2602,42,0.674,Swipe ,Entertainment,416.32,0
CUST_08807,Blue,405,1,81,12-11-2023,Week-46,Q4,2023,19999.0,1007,3183,69,0.05,Online ,Fuel,572.94,0
CUST_08813,Silver,330,1,160,12-11-2023,Week-46,Q4,2023,34516.0,917,14202,114,0.027,Chip ,Travel,994.14,0
CUST_08814,Blue,150,1,114,12-11-2023,Week-46,Q4,2023,26570.0,1915,2118,33,0.072,Swipe ,Fuel,614.22,0
CUST_08815,Blue,290,1,119,12-11-2023,Week-46,Q4,2023,7139.0,1512,14802,112,0.212,Swipe ,Food,3996.54,0
CUST_08817,Blue,295,0,96,12-11-2023,Week-46,Q4,2023,23125.0,1236,2536,69,0.053,Swipe ,Bills,405.76,0
CUST_08823,Blue,250,1,46,12-11-2023,Week-46,Q4,2023,6803.0,1332,1476,30,0.196,Swipe ,Bills,428.04,0
CUST_08825,Blue,470,0,53,12-11-2023,Week-46,Q4,2023,14365.0,0,2290,62,0.0,Swipe ,Bills,458.0,0
CUST_08830,Blue,175,1,139,12-11-2023,Week-46,Q4,2023,2361.0,1342,4316,78,0.568,Swipe ,Grocery,431.6,0
CUST_08832,Blue,450,1,118,12-11-2023,Week-46,Q4,2023,3152.0,1174,13670,117,0.372,Swipe ,Food,3417.5,0
CUST_08835,Blue,250,0,111,12-11-2023,Week-46,Q4,2023,10948.0,482,16230,111,0.044,Chip ,Travel,2272.2,0
CUST_08837,Blue,300,0,117,12-11-2023,Week-46,Q4,2023,3263.0,1522,4288,69,0.466,Chip ,Bills,1114.88,0
CUST_08840,Blue,100,1,111,12-11-2023,Week-46,Q4,2023,2672.0,1259,2487,52,0.471,Swipe ,Travel,572.01,0
CUST_08846,Blue,335,0,96,12-11-2023,Week-46,Q4,2023,4523.0,1841,5112,87,0.407,Swipe ,Entertainment,306.72,0
CUST_08848,Blue,150,0,116,12-11-2023,Week-46,Q4,2023,1438.3,0,3560,67,0.0,Chip ,Travel,818.8,1
CUST_08850,Blue,190,0,80,12-11-2023,Week-46,Q4,2023,2318.0,2069,2689,57,0.893,Swipe ,Bills,161.34,1
CUST_08856,Blue,200,1,127,12-11-2023,Week-46,Q4,2023,9036.0,2327,1131,18,0.258,Swipe ,Travel,147.03,1
CUST_08857,Blue,330,0,115,12-11-2023,Week-46,Q4,2023,2513.0,1126,1454,30,0.448,Swipe ,Travel,101.78,1
CUST_08858,Blue,200,1,120,12-11-2023,Week-46,Q4,2023,24312.0,1932,1341,24,0.079,Swipe ,Travel,308.43,0
CUST_08862,Blue,250,1,94,12-11-2023,Week-46,Q4,2023,2210.0,1539,4937,75,0.696,Swipe ,Bills,938.03,0
CUST_08865,Blue,425,1,79,12-11-2023,Week-46,Q4,2023,19595.0,610,4079,65,0.031,Chip ,Grocery,652.64,0
CUST_08872,Blue,200,0,44,12-11-2023,Week-46,Q4,2023,31782.0,0,4800,53,0.0,Swipe ,Entertainment,960.0,0
CUST_08874,Blue,200,1,70,12-11-2023,Week-46,Q4,2023,34516.0,1658,2935,65,0.048,Swipe ,Grocery,587.0,0
CUST_08877,Blue,175,0,46,12-11-2023,Week-46,Q4,2023,5924.0,1023,3305,80,0.173,Swipe ,Entertainment,495.75,0
CUST_08882,Blue,250,1,103,12-11-2023,Week-46,Q4,2023,2974.0,2090,4297,88,0.703,Chip ,Bills,300.79,0
CUST_08884,Blue,490,0,98,12-11-2023,Week-46,Q4,2023,3416.0,2517,14230,105,0.737,Chip ,Bills,1423.0,0
CUST_08887,Blue,150,0,104,12-11-2023,Week-46,Q4,2023,8241.0,0,4436,79,0.0,Chip ,Entertainment,1197.72,0
CUST_08888,Silver,125,1,97,12-11-2023,Week-46,Q4,2023,34516.0,0,1112,26,0.0,Swipe ,Fuel,100.08,0
CUST_08894,Silver,410,1,83,12-11-2023,Week-46,Q4,2023,13062.0,1731,13609,108,0.133,Chip ,Bills,2449.62,0
CUST_08896,Blue,370,0,114,12-11-2023,Week-46,Q4,2023,3897.0,2296,4627,77,0.589,Swipe ,Grocery,925.4,0
CUST_08898,Blue,225,1,89,12-11-2023,Week-46,Q4,2023,7385.0,1817,5070,50,0.246,Swipe ,Fuel,861.9,0
CUST_08905,Blue,395,1,75,12-11-2023,Week-46,Q4,2023,8426.0,0,14378,103,0.0,Chip ,Entertainment,3450.72,0
CUST_08910,Gold,420,0,88,12-11-2023,Week-46,Q4,2023,34516.0,810,7917,95,0.023,Online ,Entertainment,791.7,0
CUST_08922,Blue,465,0,95,12-11-2023,Week-46,Q4,2023,1438.3,0,4287,80,0.0,Chip ,Grocery,857.4,0
CUST_08926,Blue,200,1,100,12-11-2023,Week-46,Q4,2023,2440.0,1501,4382,88,0.615,Chip ,Fuel,1007.86,0
CUST_08928,Silver,175,0,152,12-11-2023,Week-46,Q4,2023,29974.0,2114,15190,115,0.071,Chip ,Bills,1519.0,0
CUST_08931,Blue,360,0,131,12-11-2023,Week-46,Q4,2023,3228.0,2517,1349,33,0.78,Swipe ,Bills,296.78,0
CUST_08936,Blue,430,1,100,12-11-2023,Week-46,Q4,2023,2481.0,1568,4466,69,0.632,Swipe ,Bills,625.24,0
CUST_08937,Silver,455,0,93,12-11-2023,Week-46,Q4,2023,13432.0,0,4909,50,0.0,Swipe ,Entertainment,441.81,0
CUST_08942,Blue,490,0,75,12-11-2023,Week-46,Q4,2023,2278.0,1303,5101,76,0.572,Online ,Food,306.06,0
CUST_08944,Blue,400,1,106,12-11-2023,Week-46,Q4,2023,15011.0,2517,1821,36,0.168,Chip ,Entertainment,455.25,0
CUST_08947,Blue,455,0,87,12-11-2023,Week-46,Q4,2023,21680.0,1587,4410,86,0.073,Swipe ,Food,793.8,0
CUST_08948,Blue,245,1,87,12-11-2023,Week-46,Q4,2023,2001.0,1430,4509,69,0.715,Swipe ,Bills,766.53,0
CUST_08949,Blue,355,1,118,12-11-2023,Week-46,Q4,2023,4076.0,0,1235,37,0.0,Swipe ,Fuel,358.15,0
CUST_08952,Gold,360,0,83,12-11-2023,Week-46,Q4,2023,23981.0,1684,4141,73,0.07,Swipe ,Food,1035.25,0
CUST_08953,Blue,450,1,81,12-11-2023,Week-46,Q4,2023,9592.0,1968,1821,55,0.205,Swipe ,Bills,437.04,0
CUST_08955,Blue,345,1,120,12-11-2023,Week-46,Q4,2023,13035.0,1285,14585,97,0.099,Chip ,Grocery,2187.75,0
CUST_08956,Blue,175,1,79,12-11-2023,Week-46,Q4,2023,3044.0,1973,4747,73,0.648,Swipe ,Grocery,901.93,0
CUST_08957,Blue,405,1,80,12-11-2023,Week-46,Q4,2023,1817.0,0,2347,45,0.0,Swipe ,Fuel,680.63,0
CUST_08958,Blue,190,1,95,12-11-2023,Week-46,Q4,2023,34516.0,1649,7552,87,0.048,Swipe ,Grocery,906.24,0
CUST_08960,Blue,300,1,140,12-11-2023,Week-46,Q4,2023,10214.0,1433,4493,79,0.14,Swipe ,Bills,718.88,0
CUST_08969,Silver,125,1,87,12-11-2023,Week-46,Q4,2023,15713.0,1387,4775,61,0.088,Swipe ,Fuel,1241.5,0
CUST_08970,Platinum,425,0,94,19-11-2023,Week-47,Q4,2023,34516.0,2070,13781,102,0.06,Online ,Entertainment,2067.15,0
CUST_08974,Blue,290,0,109,19-11-2023,Week-47,Q4,2023,1900.0,0,2880,46,0.0,Swipe ,Bills,835.2,0
CUST_08977,Blue,125,1,83,19-11-2023,Week-47,Q4,2023,1484.0,0,4838,81,0.0,Swipe ,Bills,435.42,0
CUST_08981,Blue,420,1,113,19-11-2023,Week-47,Q4,2023,3485.0,1465,4776,87,0.42,Swipe ,Food,764.16,0
CUST_08983,Blue,175,1,109,19-11-2023,Week-47,Q4,2023,12208.0,1980,1409,34,0.162,Swipe ,Bills,140.9,0
CUST_08984,Blue,245,0,65,19-11-2023,Week-47,Q4,2023,4419.0,1218,4535,75,0.276,Swipe ,Bills,453.5,0
CUST_08987,Blue,465,1,114,19-11-2023,Week-47,Q4,2023,2560.0,1430,4783,86,0.559,Chip ,Grocery,430.47,0
CUST_08992,Silver,430,1,115,19-11-2023,Week-47,Q4,2023,17894.0,2517,15305,111,0.141,Chip ,Food,4438.45,0
CUST_08996,Blue,125,1,108,19-11-2023,Week-47,Q4,2023,7189.0,1550,1935,52,0.216,Swipe ,Bills,425.7,0
CUST_08999,Blue,330,1,113,19-11-2023,Week-47,Q4,2023,2210.0,1624,1287,37,0.735,Swipe ,Entertainment,347.49,0
CUST_09001,Blue,140,1,71,19-11-2023,Week-47,Q4,2023,3238.0,2146,1501,45,0.663,Swipe ,Entertainment,225.15,0
CUST_09011,Blue,250,1,76,19-11-2023,Week-47,Q4,2023,5494.0,2078,2661,58,0.378,Swipe ,Grocery,159.66,0
CUST_09012,Blue,175,0,87,19-11-2023,Week-47,Q4,2023,2156.0,1208,1345,28,0.56,Swipe ,Entertainment,134.5,0
CUST_09019,Blue,300,0,107,19-11-2023,Week-47,Q4,2023,9106.0,975,3863,74,0.107,Chip ,Grocery,849.86,0
CUST_09021,Blue,370,1,119,19-11-2023,Week-47,Q4,2023,1438.3,0,3630,71,0.0,Swipe ,Bills,726.0,0
CUST_09022,Gold,190,1,74,19-11-2023,Week-47,Q4,2023,12918.0,1345,1562,33,0.104,Swipe ,Entertainment,109.34,0
CUST_09023,Blue,300,1,109,19-11-2023,Week-47,Q4,2023,4207.0,1556,15312,122,0.37,Chip ,Fuel,3215.52,0
CUST_09024,Blue,375,0,89,19-11-2023,Week-47,Q4,2023,2154.0,930,1439,26,0.432,Swipe ,Bills,316.58,0
CUST_09025,Blue,270,1,102,19-11-2023,Week-47,Q4,2023,5930.0,0,2041,32,0.0,Swipe ,Fuel,204.1,0
CUST_09027,Blue,150,1,166,19-11-2023,Week-47,Q4,2023,1707.0,989,3935,76,0.579,Online ,Entertainment,1062.45,0
CUST_09031,Blue,325,1,106,19-11-2023,Week-47,Q4,2023,10514.0,1494,4949,76,0.142,Swipe ,Entertainment,593.88,0
CUST_09033,Blue,450,1,117,19-11-2023,Week-47,Q4,2023,4409.0,1753,4292,76,0.398,Swipe ,Food,515.04,1
CUST_09036,Blue,420,0,78,19-11-2023,Week-47,Q4,2023,10144.0,1295,1234,24,0.128,Swipe ,Bills,160.42,1
CUST_09049,Blue,460,0,72,19-11-2023,Week-47,Q4,2023,30622.0,0,3600,66,0.0,Swipe ,Grocery,612.0,0
CUST_09050,Blue,350,0,107,19-11-2023,Week-47,Q4,2023,25737.0,1168,7722,94,0.045,Swipe ,Fuel,463.32,0
CUST_09053,Blue,285,0,108,19-11-2023,Week-47,Q4,2023,1681.0,0,5416,82,0.0,Swipe ,Entertainment,1029.04,0
CUST_09058,Blue,125,1,100,19-11-2023,Week-47,Q4,2023,2456.0,1654,4468,84,0.673,Swipe ,Food,938.28,0
CUST_09059,Blue,330,1,58,19-11-2023,Week-47,Q4,2023,3104.0,1791,4006,76,0.577,Swipe ,Food,320.48,0
CUST_09064,Blue,450,0,132,19-11-2023,Week-47,Q4,2023,1643.0,0,1754,39,0.0,Swipe ,Grocery,420.96,0
CUST_09068,Blue,375,1,109,19-11-2023,Week-47,Q4,2023,3981.0,0,14340,114,0.0,Chip ,Entertainment,3298.2,0
CUST_09071,Blue,250,0,88,19-11-2023,Week-47,Q4,2023,3232.0,824,3915,74,0.255,Chip ,Entertainment,626.4,0
CUST_09073,Silver,220,1,81,19-11-2023,Week-47,Q4,2023,16290.0,0,4232,79,0.0,Online ,Entertainment,973.36,0
CUST_09076,Blue,395,1,83,19-11-2023,Week-47,Q4,2023,2576.0,1754,2880,69,0.681,Swipe ,Fuel,547.2,0
CUST_09082,Blue,425,1,107,19-11-2023,Week-47,Q4,2023,14840.0,2043,16256,111,0.138,Chip ,Travel,2438.4,0
CUST_09083,Blue,150,1,111,19-11-2023,Week-47,Q4,2023,27858.0,1314,1772,53,0.047,Swipe ,Entertainment,106.32,0
CUST_09086,Blue,225,1,90,19-11-2023,Week-47,Q4,2023,7222.0,0,920,18,0.0,Swipe ,Bills,230.0,0
CUST_09096,Blue,140,1,94,19-11-2023,Week-47,Q4,2023,15594.0,0,4745,75,0.0,Chip ,Grocery,1233.7,0
CUST_09100,Blue,175,1,120,19-11-2023,Week-47,Q4,2023,1438.3,0,4596,71,0.0,Swipe ,Entertainment,1011.12,0
CUST_09102,Blue,400,1,80,19-11-2023,Week-47,Q4,2023,7949.0,1514,3355,58,0.19,Swipe ,Bills,972.95,0
CUST_09111,Blue,125,1,109,19-11-2023,Week-47,Q4,2023,3595.0,1087,4534,71,0.302,Swipe ,Fuel,589.42,0
CUST_09113,Blue,250,0,84,19-11-2023,Week-47,Q4,2023,2694.0,0,2684,38,0.0,Chip ,Entertainment,563.64,0
CUST_09114,Blue,125,0,119,19-11-2023,Week-47,Q4,2023,3709.0,1197,5557,82,0.323,Swipe ,Food,444.56,0
CUST_09115,Blue,200,0,139,19-11-2023,Week-47,Q4,2023,8283.0,1444,7553,104,0.174,Swipe ,Fuel,1208.48,0
CUST_09121,Blue,425,0,115,19-11-2023,Week-47,Q4,2023,3318.0,927,3011,83,0.279,Swipe ,Fuel,361.32,0
CUST_09122,Blue,100,0,98,19-11-2023,Week-47,Q4,2023,26496.0,1406,3691,75,0.053,Chip ,Entertainment,406.01,0
CUST_09128,Blue,475,1,109,19-11-2023,Week-47,Q4,2023,1586.0,1038,1724,24,0.654,Swipe ,Entertainment,344.8,0
CUST_09129,Blue,300,1,84,19-11-2023,Week-47,Q4,2023,4150.0,2517,4620,76,0.607,Swipe ,Grocery,1293.6,0
CUST_09133,Blue,480,1,117,19-11-2023,Week-47,Q4,2023,7165.0,2037,3553,78,0.284,Swipe ,Bills,923.78,0
CUST_09134,Blue,280,1,74,19-11-2023,Week-47,Q4,2023,2194.0,1512,4069,80,0.689,Chip ,Bills,447.59,0
CUST_09142,Blue,245,0,95,19-11-2023,Week-47,Q4,2023,1438.3,1162,4598,86,0.808,Swipe ,Bills,367.84,0
CUST_09144,Silver,150,0,130,19-11-2023,Week-47,Q4,2023,34516.0,1294,13845,120,0.037,Chip ,Travel,1799.85,0
CUST_09145,Blue,175,0,111,19-11-2023,Week-47,Q4,2023,11467.0,1146,14373,97,0.1,Swipe ,Grocery,1006.11,0
CUST_09146,Blue,410,1,111,19-11-2023,Week-47,Q4,2023,3133.0,1510,1435,38,0.482,Swipe ,Fuel,86.1,0
CUST_09151,Blue,345,1,87,19-11-2023,Week-47,Q4,2023,7115.0,2000,3584,57,0.281,Swipe ,Grocery,716.8,0
CUST_09153,Blue,245,0,77,19-11-2023,Week-47,Q4,2023,2515.0,1453,4025,74,0.578,Swipe ,Entertainment,442.75,0
CUST_09154,Blue,285,1,77,19-11-2023,Week-47,Q4,2023,3370.0,1133,4726,86,0.336,Swipe ,Bills,1323.28,0
CUST_09156,Blue,110,0,86,19-11-2023,Week-47,Q4,2023,1438.3,0,3044,91,0.0,Swipe ,Fuel,608.8,0
CUST_09157,Blue,125,1,85,19-11-2023,Week-47,Q4,2023,3263.0,1674,1251,35,0.513,Swipe ,Bills,350.28,0
CUST_09159,Blue,225,1,158,19-11-2023,Week-47,Q4,2023,4109.0,0,8642,77,0.0,Swipe ,Bills,691.36,0
CUST_09160,Blue,175,0,110,19-11-2023,Week-47,Q4,2023,2191.0,1414,3967,76,0.645,Chip ,Entertainment,1150.43,0
CUST_09167,Blue,325,1,104,26-11-2023,Week-48,Q4,2023,3545.0,1446,3691,69,0.408,Chip ,Food,295.28,0
CUST_09169,Blue,370,1,71,26-11-2023,Week-48,Q4,2023,4860.0,1772,4329,80,0.365,Chip ,Food,346.32,0
CUST_09170,Blue,245,0,77,26-11-2023,Week-48,Q4,2023,4466.0,777,1757,59,0.174,Swipe ,Entertainment,509.53,0
CUST_09186,Blue,350,1,113,26-11-2023,Week-48,Q4,2023,1438.3,0,4833,69,0.0,Swipe ,Entertainment,966.6,0
CUST_09187,Blue,295,0,118,26-11-2023,Week-48,Q4,2023,10648.0,2517,4930,89,0.236,Swipe ,Grocery,295.8,0
CUST_09190,Blue,295,1,166,26-11-2023,Week-48,Q4,2023,3880.0,2517,3163,65,0.649,Swipe ,Bills,917.27,0
CUST_09191,Blue,175,1,100,26-11-2023,Week-48,Q4,2023,8990.0,0,747,19,0.0,Swipe ,Entertainment,134.46,0
CUST_09196,Blue,175,0,79,26-11-2023,Week-48,Q4,2023,2760.0,0,1759,34,0.0,Online ,Grocery,510.11,0
CUST_09199,Silver,125,1,161,26-11-2023,Week-48,Q4,2023,8147.0,1750,14912,114,0.215,Swipe ,Bills,2087.68,0
CUST_09206,Blue,245,1,69,26-11-2023,Week-48,Q4,2023,2055.0,0,3656,63,0.0,Swipe ,Grocery,987.12,0
CUST_09207,Blue,125,0,165,26-11-2023,Week-48,Q4,2023,2384.0,1919,3512,50,0.805,Swipe ,Grocery,842.88,0
CUST_09210,Blue,175,1,132,26-11-2023,Week-48,Q4,2023,1517.0,556,4981,82,0.367,Online ,Food,1344.87,0
CUST_09216,Blue,125,0,84,26-11-2023,Week-48,Q4,2023,2458.0,0,3377,54,0.0,Swipe ,Entertainment,236.39,0
CUST_09220,Blue,245,1,84,26-11-2023,Week-48,Q4,2023,2540.0,1859,4480,80,0.732,Swipe ,Food,806.4,0
CUST_09224,Blue,270,1,111,26-11-2023,Week-48,Q4,2023,10873.0,1514,5089,82,0.139,Swipe ,Bills,407.12,0
CUST_09227,Blue,300,1,72,26-11-2023,Week-48,Q4,2023,11538.0,0,1926,53,0.0,Swipe ,Fuel,211.86,0
CUST_09229,Blue,470,0,86,26-11-2023,Week-48,Q4,2023,12169.0,1935,1599,38,0.159,Swipe ,Fuel,191.88,0
CUST_09233,Silver,220,0,99,26-11-2023,Week-48,Q4,2023,14806.0,2517,4804,57,0.17,Swipe ,Bills,816.68,0
CUST_09234,Blue,450,0,90,26-11-2023,Week-48,Q4,2023,3351.0,1474,4294,66,0.44,Swipe ,Bills,901.74,0
CUST_09238,Blue,125,0,88,26-11-2023,Week-48,Q4,2023,5668.0,2517,3382,56,0.444,Chip ,Entertainment,744.04,1
CUST_09246,Silver,125,1,100,26-11-2023,Week-48,Q4,2023,34516.0,657,4614,76,0.019,Swipe ,Entertainment,876.66,1
CUST_09247,Blue,365,0,80,26-11-2023,Week-48,Q4,2023,9974.0,2185,4680,87,0.219,Swipe ,Grocery,936.0,1
CUST_09248,Blue,245,1,105,26-11-2023,Week-48,Q4,2023,20701.0,2517,14374,113,0.122,Chip ,Bills,3593.5,1
CUST_09250,Blue,475,1,115,26-11-2023,Week-48,Q4,2023,1438.3,0,594,14,0.0,Swipe ,Bills,59.4,0
CUST_09252,Blue,385,0,102,26-11-2023,Week-48,Q4,2023,13882.0,758,1646,42,0.055,Swipe ,Bills,263.36,0
CUST_09253,Blue,475,0,71,26-11-2023,Week-48,Q4,2023,2092.0,1575,5124,70,0.753,Online ,Fuel,614.88,0
CUST_09262,Blue,300,0,70,26-11-2023,Week-48,Q4,2023,1721.0,1355,4474,58,0.787,Swipe ,Food,850.06,0
CUST_09264,Blue,175,1,118,26-11-2023,Week-48,Q4,2023,2516.0,1486,3987,77,0.591,Swipe ,Entertainment,318.96,0
